longitude,latitude,housing_median_age,population,median_income,median_house_value,rooms_per_household,bedrooms_per_room,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-117.9,33.66,4,623,6.6369,192600,5.428571428571429,0.19956140350877194,False,False,False,False
-117.9,33.69,13,4071,5.422,316600,6.287610619469026,0.16839248014476726,False,False,False,False
-117.87,33.69,4,983,3.7174,275000,3.56793893129771,0.3286264441591784,False,False,False,False
-117.89,33.68,8,2389,3.3409,181300,3.849744711889132,0.2984084880636605,False,False,False,False
-117.88,33.69,20,2734,5.2138,233100,5.33,0.18311444652908068,False,False,False,False
-117.86,33.71,21,2246,3.152,152800,4.4875,0.22618384401114205,False,False,False,False
-117.86,33.71,36,208,3.375,157500,5.162162162162162,0.2198952879581152,False,False,False,False
-117.87,33.71,16,1924,4.9148,155500,5.4702093397745575,0.20194289078598765,False,False,False,False
-117.87,33.71,13,817,3.5326,262500,3.1783625730994154,0.31278748850046,False,False,False,False
-117.87,33.7,17,1916,4.9153,266400,5.203883495145631,0.18874378109452736,False,False,False,False
-117.87,33.7,21,2266,5.0956,246000,5.808917197452229,0.17927631578947367,False,False,False,False
-117.88,33.71,27,1703,4.1,184900,5.522491349480969,0.18609022556390978,False,False,False,False
-117.88,33.71,30,1914,3.5551,185200,4.712737127371274,0.20644048303622772,False,False,False,False
-117.88,33.71,20,1403,3.1742,245000,4.228710462287105,0.2928653624856157,False,False,False,False
-117.88,33.7,18,1464,5.4836,225800,5.271604938271605,0.17470725995316158,False,False,False,False
-117.88,33.7,17,2966,3.4835,116700,3.825242718446602,0.30144474814525574,False,False,False,False
-117.88,33.7,24,249,5.3254,240500,7.216216216216216,0.1647940074906367,False,False,False,False
-117.88,33.7,16,835,3.8029,205400,4.43952802359882,0.2378737541528239,False,False,False,False
-117.9,33.72,36,577,3.6875,137500,3.8521739130434782,0.26410835214446954,False,False,False,False
-117.91,33.72,32,2839,4.5607,182100,4.72093023255814,0.20689655172413793,False,False,False,False
-117.9,33.72,33,3150,4.3899,180700,4.8121546961325965,0.21507845388442404,False,False,False,False
-117.9,33.73,31,1690,3.2639,155200,3.8903654485049834,0.26131511528608026,False,False,False,False
-117.89,33.72,25,3872,4.65,197800,5.109411764705882,0.19502647939212525,False,False,False,False
-117.89,33.72,23,2493,3.6618,183500,4.591633466135458,0.2334056399132321,False,False,False,False
-117.88,33.73,32,1786,4.5726,177500,5.864457831325301,0.18233179250128403,False,False,False,False
-117.88,33.72,38,1236,3.9844,165300,5.403041825095057,0.211118930330753,False,False,False,False
-117.88,33.72,36,1593,3.89,170000,5.805471124620061,0.18429319371727748,False,False,False,False
-117.9,33.71,16,2592,6.1966,260500,6.356495468277946,0.1497148288973384,False,False,False,False
-117.89,33.71,23,1092,4.7422,202400,5.406844106463878,0.1828410689170183,False,False,False,False
-117.89,33.71,24,2663,4.5814,233300,5.796812749003984,0.18419243986254297,False,False,False,False
-117.9,33.71,16,1324,6.2488,252000,5.461538461538462,0.16536254564423578,False,False,False,False
-117.89,33.71,16,926,6.2452,266300,6.656903765690377,0.14142049025769957,False,False,False,False
-117.9,33.71,15,287,6.3427,305200,8.166666666666666,0.13172541743970315,False,False,False,False
-117.91,33.71,16,1719,3.6505,145700,4.3538461538461535,0.2515258592997109,False,False,False,False
-117.89,33.7,13,838,3.2386,129200,3.537142857142857,0.3080236941303177,False,False,False,False
-117.9,33.7,12,2153,4.6483,190800,4.74721941354904,0.2364217252396166,False,False,False,False
-117.9,33.7,15,982,4.5757,162500,3.610410094637224,0.2996941896024465,False,False,False,False
-117.86,33.73,31,1369,3.5694,150500,4.305019305019305,0.24035874439461882,False,False,False,False
-117.86,33.72,31,1602,2.3333,157700,3.9019607843137254,0.24874371859296482,False,False,False,False
-117.87,33.72,39,2789,3.5902,165900,5.116316639741519,0.21124092200820965,False,False,False,False
-117.87,33.72,37,2445,3.8421,174000,4.379446640316205,0.22427797833935018,False,False,False,False
-117.86,33.72,37,2089,3.413,150600,3.581453634085213,0.2995101469559132,False,False,False,False
-117.86,33.72,32,1909,3.5511,159100,4.222543352601156,0.2327173169062286,False,False,False,False
-117.85,33.73,28,3328,2.4539,115000,2.519327731092437,0.3829219479653102,False,False,False,False
-117.84,33.73,20,1534,2.4211,175000,3.8445440956651717,0.2846034214618974,False,False,False,False
-117.84,33.74,22,4715,3.1353,121400,3.644657863145258,0.29677206851119897,False,False,False,False
-117.84,33.74,24,910,3.3611,134600,4.1030444964871196,0.23230593607305935,False,False,False,False
-117.84,33.74,25,1426,3.2104,112500,3.417293233082707,0.3173817381738174,False,False,False,False
-117.83,33.74,23,958,2.6771,131500,3.7484536082474227,0.2871287128712871,False,False,False,False
-117.86,33.75,5,207,1.8,154200,3.6666666666666665,0.2620320855614973,False,False,False,False
-117.86,33.75,31,1810,1.9309,173400,3.7628205128205128,0.2924474730266894,False,False,False,False
-117.86,33.75,6,3157,2.9271,123200,2.4880763116057234,0.3827476038338658,False,False,False,False
-117.86,33.76,15,1326,2.8289,117500,3.3503937007874014,0.3490011750881316,False,False,False,False
-117.85,33.74,19,1214,2.7059,159800,3.8048780487804876,0.2860576923076923,False,False,False,False
-117.85,33.75,27,2936,2.5651,171400,3.7947454844006567,0.2734746862829944,False,False,False,False
-117.86,33.74,9,1257,3.375,165300,3.1818181818181817,0.32571428571428573,False,False,False,False
-117.86,33.74,32,926,4.125,175900,4.668918918918919,0.21852387843704776,False,False,False,False
-117.85,33.74,26,5756,2.1992,170800,2.6337741607324516,0.3874082657396678,False,False,False,False
-117.86,33.73,23,647,3.775,177400,4.239583333333333,0.26535626535626533,False,False,False,False
-117.86,33.73,30,3249,3.7202,182100,4.802536231884058,0.2157676348547718,False,False,False,False
-117.86,33.73,26,2776,2.6385,180200,3.676025917926566,0.2679200940070505,False,False,False,False
-117.87,33.74,31,3289,2.6734,158500,3.705229793977813,0.2788708297690334,False,False,False,False
-117.87,33.74,52,2165,3.415,172500,4.627639155470249,0.21816673579427623,False,False,False,False
-117.86,33.74,38,3242,3.425,165600,4.031719532554257,0.26583850931677017,False,False,False,False
-117.86,33.73,38,2451,3.3125,159100,4.531746031746032,0.22373029772329248,False,False,False,False
-117.86,33.74,34,2984,2.5,162500,3.6064,0.2795031055900621,False,False,False,False
-117.89,33.73,33,2175,3.0824,177400,3.7694524495677233,0.286697247706422,False,False,False,False
-117.9,33.73,32,5116,3.7147,164100,3.430913348946136,0.2843003412969283,False,False,False,False
-117.9,33.73,30,1048,4.1,166400,4.576687116564417,0.23056300268096513,False,False,False,False
-117.88,33.73,33,3232,3.2037,163500,3.8896434634974533,0.25927542557835004,False,False,False,False
-117.88,33.73,36,2594,3.75,170500,5.202105263157895,0.20153783893160665,False,False,False,False
-117.89,33.75,31,1476,4.0231,139200,4.003322259136213,0.23236514522821577,False,False,False,False
-117.89,33.74,32,2145,2.9167,158400,4.501440922190202,0.23367477592829705,False,False,False,False
-117.89,33.74,34,2083,3.2292,160600,5.33030303030303,0.2006822057987493,False,False,False,False
-117.9,33.75,28,1575,3.425,159500,4.841726618705036,0.2161961367013373,False,False,False,False
-117.9,33.74,19,1032,2.2105,180400,4.745454545454545,0.24201787994891444,False,False,False,False
-117.9,33.74,18,1915,2.3783,166700,4.262443438914027,0.2346072186836518,False,False,False,False
-117.91,33.74,25,2946,2.9926,183200,4.634490238611714,0.2258366487245495,False,False,False,False
-117.91,33.73,26,2867,4.7639,179900,4.740667976424361,0.21218400331537504,False,False,False,False
-117.9,33.73,26,1804,3.9659,178500,4.257234726688103,0.23716012084592145,False,False,False,False
-117.9,33.74,24,5516,2.7535,111000,3.2184412733260155,0.3257162346521146,False,False,False,False
-117.9,33.74,25,1066,4.7679,173100,4.275132275132275,0.20173267326732675,False,False,False,False
-117.9,33.74,24,3171,3.0833,151700,2.8472222222222223,0.34425087108013935,False,False,False,False
-117.89,33.74,32,959,3.75,159000,5.84070796460177,0.2196969696969697,False,False,False,False
-117.89,33.74,33,1217,4.6875,154400,4.239726027397261,0.2245557350565428,False,False,False,False
-117.89,33.73,32,837,4.0769,163900,5.392592592592592,0.18406593406593408,False,False,False,False
-117.88,33.75,10,2176,1.5026,151800,3.326642335766423,0.3236423477783873,False,False,False,False
-117.88,33.74,29,1045,3.1964,151900,3.977900552486188,0.24166666666666667,False,False,False,False
-117.88,33.74,16,2329,3.1691,159400,3.27437641723356,0.30886426592797783,False,False,False,False
-117.88,33.74,31,1718,2.8077,140300,4.17910447761194,0.2642857142857143,False,False,False,False
-117.87,33.74,16,1925,2.7632,158900,3.3058510638297873,0.2936444086886565,False,False,False,False
-117.88,33.74,19,3545,2.5224,148500,3.5606299212598427,0.2839451570101725,False,False,False,False
-117.88,33.74,25,3416,3.0083,163500,3.3438661710037176,0.3096164535853252,False,False,False,False
-117.87,33.76,6,3800,2.246,183300,2.647787610619469,0.39906417112299464,False,False,False,False
-117.87,33.75,14,6799,2.6561,144400,3.076837416481069,0.34672457473760404,False,False,False,False
-117.87,33.75,18,812,2.6635,162500,3.1538461538461537,0.36585365853658536,False,False,False,False
-117.86,33.75,39,554,3.5972,158000,2.6699029126213594,0.31636363636363635,False,False,False,False
-117.86,33.75,13,3356,1.5054,137500,2.4764795144157814,0.36642156862745096,False,False,False,False
-117.87,33.75,12,1968,0.971,102500,3.49937106918239,0.3871315600287563,False,False,False,False
-117.87,33.75,26,448,1.7019,350000,4.326315789473684,0.2773722627737226,False,False,False,False
-117.88,33.76,37,2354,3.4345,235500,4.486486486486487,0.22657295850066933,False,False,False,False
-117.88,33.76,17,1079,1.7823,205300,4.055045871559633,0.2680995475113122,False,False,False,False
-117.88,33.75,50,747,4.5125,195400,5.743589743589744,0.16964285714285715,False,False,False,False
-117.88,33.75,34,5477,2.8342,187200,4.69375,0.22403462050599202,False,False,False,False
-117.9,33.76,26,3262,3.6953,176800,3.9094890510948903,0.2621359223300971,False,False,False,False
-117.9,33.75,32,2245,3.7143,163000,4.443661971830986,0.22768092974115162,False,False,False,False
-117.89,33.76,36,2370,3.8056,177200,4.651488616462347,0.21536144578313254,False,False,False,False
-117.89,33.75,34,3117,3.1713,170100,4.362916006339145,0.23755902651652744,False,False,False,False
-117.88,33.78,26,1235,3.5972,187500,5.285714285714286,0.23221180364037508,False,False,False,False
-117.88,33.77,31,1044,6.9737,288800,7.041436464088398,0.13927030207924676,False,False,False,False
-117.88,33.78,26,1572,3.3472,237400,4.338397790055248,0.21330786373766317,False,False,False,False
-117.89,33.77,32,1445,4.1951,195000,5.169977924944813,0.24338172502134928,False,False,False,False
-117.89,33.77,35,1239,3.9219,189600,4.888586956521739,0.19066147859922178,False,False,False,False
-117.89,33.76,34,723,4.8,192700,5.223880597014926,0.2,False,False,False,False
-117.87,33.77,52,978,8.0784,320300,6.882191780821918,0.14171974522292993,False,False,False,False
-117.87,33.76,37,2164,4.1071,311300,6.272842639593908,0.17216265425854743,False,False,False,False
-117.86,33.77,39,1669,4.6111,240300,6.38863287250384,0.15748978119740323,False,False,False,False
-117.86,33.76,34,1679,4.7083,205300,5.926691729323308,0.1779257849666984,False,False,False,False
-117.84,33.76,14,615,4.2798,218800,3.9945205479452053,0.29012345679012347,False,False,False,False
-117.85,33.76,26,1273,2.8828,204700,5.290617848970252,0.22707612456747406,False,False,False,False
-117.84,33.76,16,93,5.375,215700,4.76,0.21428571428571427,False,False,False,False
-117.84,33.76,22,196,3.6806,219400,4.666666666666667,0.20634920634920634,False,False,False,False
-117.84,33.75,16,2164,4.0214,139500,4.345273631840796,0.2658575681245706,False,False,False,False
-117.85,33.76,33,1053,4.5461,213800,5.0296495956873315,0.1752411575562701,False,False,False,False
-117.84,33.77,14,1656,4.3292,206500,5.048054919908467,0.2157751586582049,False,False,False,False
-117.85,33.77,23,3570,4.0398,233100,5.154782608695652,0.20310391363022942,False,False,False,False
-117.84,33.77,26,1314,3.5195,249100,6.090909090909091,0.17343283582089553,False,False,False,False
-117.84,33.76,26,1146,4.3698,229600,5.184275184275184,0.1938388625592417,False,False,False,False
-117.83,33.75,22,2703,4.9957,296400,5.718222222222222,0.18249650240945126,False,False,False,False
-117.82,33.75,30,1270,4.6161,236500,5.950920245398773,0.18384879725085912,False,False,False,False
-117.82,33.75,24,342,2.8261,146500,4.532994923857868,0.23404255319148937,False,False,False,False
-117.82,33.74,25,1559,3.0958,137800,4.310618066561014,0.25,False,False,False,False
-117.83,33.75,34,1475,3.4152,210200,4.691358024691358,0.22593984962406016,False,False,False,False
-117.81,33.75,23,1574,5.021,252200,5.4485981308411215,0.18181818181818182,False,False,False,False
-117.8,33.74,30,1540,5.2998,247200,6.646182495344506,0.1543849817876156,False,False,False,False
-117.81,33.73,19,2828,3.5719,252800,4.387329591018444,0.2458417108389691,False,False,False,False
-117.81,33.74,24,1908,3.3047,216900,4.306709265175719,0.24072700296735905,False,False,False,False
-117.81,33.73,19,2334,3.0305,140600,4.215932914046122,0.24241670810542018,False,False,False,False
-117.81,33.73,23,1508,4.7273,234200,5.506306306306306,0.18193717277486912,False,False,False,False
-117.82,33.73,23,1720,3.8703,137000,3.765925925925926,0.3036978756884343,False,False,False,False
-117.82,33.73,24,482,4.7039,225000,4.447368421052632,0.22485207100591717,False,False,False,False
-117.82,33.73,27,809,5.0162,223000,4.8106060606060606,0.2031496062992126,False,False,False,False
-117.83,33.74,23,4088,3.0382,183600,4.019723865877712,0.26545632973503436,False,False,False,False
-117.83,33.73,20,4853,3.5387,160400,3.9372013651877134,0.27687239944521497,False,False,False,False
-117.8,33.76,27,1017,6.9014,366800,7.925373134328358,0.12994350282485875,False,False,False,False
-117.8,33.75,29,1197,5.3903,286600,6.451476793248945,0.15958142576847612,False,False,False,False
-117.8,33.74,33,1300,6.5616,290200,6.393805309734513,0.15674740484429064,False,False,False,False
-117.81,33.75,25,1197,3.7031,227800,5.163755458515284,0.19915433403805496,False,False,False,False
-117.79,33.77,23,1292,8.5403,451300,7.851528384279476,0.12541713014460512,False,False,False,False
-117.79,33.77,21,1680,6.9014,439000,8.379576107899807,0.1271556679696482,False,False,False,False
-117.78,33.78,6,3744,10.1714,481500,8.305343511450381,0.13102532679738563,False,False,False,False
-117.76,33.79,4,3754,8.2653,374000,7.231265108783239,0.14129708045464676,False,False,False,False
-117.82,33.77,32,967,7.0565,324600,7.2125,0.1304159445407279,False,False,False,False
-117.83,33.77,22,1342,4.1151,203200,5.297491039426523,0.21718538565629228,False,False,False,False
-117.83,33.77,26,2249,4.275,285400,6.028117359413203,0.17298722368687894,False,False,False,False
-117.82,33.76,27,1193,6.5308,287800,7.209821428571429,0.13900928792569658,False,False,False,False
-117.82,33.77,27,976,7.1882,359200,7.58235294117647,0.12179984484096198,False,False,False,False
-117.82,33.76,33,1229,6.2944,265600,6.815724815724816,0.15428983417447728,False,False,False,False
-117.81,33.76,32,835,5.5654,281800,6.356037151702786,0.16512420847540185,False,False,False,False
-117.8,33.77,29,2046,8.7496,349500,7.935766423357665,0.1300588668138337,False,False,False,False
-117.81,33.77,31,1852,7.2392,334600,7.281889763779527,0.13494809688581316,False,False,False,False
-117.81,33.83,8,2569,10.157,477100,9.180451127819548,0.12066612066612066,False,False,False,False
-117.83,33.83,13,1496,8.3818,377600,7.533066132264529,0.1300877893056664,False,False,False,False
-117.83,33.83,23,1226,3.6707,231400,5.4411764705882355,0.19711711711711713,False,False,False,False
-117.82,33.8,15,1414,4.0484,165600,5.389915966386555,0.20174618023074525,False,False,False,False
-117.83,33.79,29,724,4.8542,218100,5.549618320610687,0.1623108665749656,False,False,False,False
-117.82,33.79,26,3657,4.1339,222300,4.280388978930308,0.23968193865959864,False,False,False,False
-117.83,33.8,30,2271,5.8622,221000,6.456164383561644,0.16083174199023975,False,False,False,False
-117.83,33.8,31,1095,3.8681,196000,4.977777777777778,0.20287698412698413,False,False,False,False
-117.84,33.79,37,1378,5.3041,235700,5.741596638655462,0.16831320892791804,False,False,False,False
-117.83,33.79,25,1078,2.9312,220100,4.5,0.24782608695652175,False,False,False,False
-117.84,33.79,34,1658,2.378,199600,4.259868421052632,0.23281853281853282,False,False,False,False
-117.84,33.78,26,1086,4.6125,229200,5.965277777777778,0.1684128831975165,False,False,False,False
-117.84,33.78,24,1656,4.25,248000,5.35343618513324,0.20618286612522924,False,False,False,False
-117.81,33.79,23,2045,3.75,211900,5.3968804159445405,0.19588953114964675,False,False,False,False
-117.82,33.78,25,2061,6.58,318500,7.704334365325077,0.1295961422543701,False,False,False,False
-117.81,33.78,27,1484,5.7934,270500,7.25050505050505,0.1412649763165227,False,False,False,False
-117.82,33.78,28,2048,5.4562,274700,6.547445255474453,0.14871794871794872,False,False,False,False
-117.81,33.81,19,1404,8.9257,431800,8.213541666666666,0.12365250475586556,False,False,False,False
-117.82,33.81,19,822,9.9055,456900,9.830769230769231,0.1189358372456964,False,False,False,False
-117.83,33.82,26,1354,5.7817,267600,7.1002178649237475,0.13992022092666462,False,False,False,False
-117.83,33.82,23,940,3.6953,150000,4.119850187265918,0.2590909090909091,False,False,False,False
-117.83,33.81,24,2828,2.8403,225600,4.256594724220624,0.252112676056338,False,False,False,False
-117.82,33.81,25,1247,5.4395,244000,6.638403990024938,0.15101427498121714,False,False,False,False
-117.83,33.81,28,970,5.4298,234200,6.049079754601227,0.15973630831643001,False,False,False,False
-117.82,33.81,30,1182,6.0705,236700,6.627565982404692,0.15265486725663716,False,False,False,False
-117.85,33.79,46,867,3.4234,200000,5.494047619047619,0.20747562296858071,False,False,False,False
-117.85,33.79,52,898,3.6827,236800,5.758904109589041,0.1917221693625119,False,False,False,False
-117.86,33.79,31,2660,3.1792,146400,3.712328767123288,0.2617087709338632,False,False,False,False
-117.85,33.79,52,1197,3.8929,211000,4.7301204819277105,0.21905247070809986,False,False,False,False
-117.85,33.78,23,1977,3.3939,212100,3.7406103286384975,0.27298399748980234,False,False,False,False
-117.86,33.78,25,1710,3.125,215000,4.15615141955836,0.2504743833017078,False,False,False,False
-117.85,33.77,16,908,4.575,225000,4.690987124463519,0.23376029277218663,False,False,False,False
-117.85,33.79,40,729,2.4688,236400,3.6472303206997085,0.2685851318944844,False,False,False,False
-117.86,33.79,34,1227,3.8929,187500,4.441037735849057,0.21667551779075941,False,False,False,False
-117.86,33.78,21,1952,2.6959,178800,3.757617728531856,0.2694434205676373,False,False,False,False
-117.87,33.78,21,1515,4.3039,168500,5.034412955465587,0.23039806996381182,False,False,False,False
-117.87,33.78,19,1334,4.7208,173500,4.719798657718121,0.20156416637042304,False,False,False,False
-117.87,33.78,30,1196,3.7454,186000,4.367170626349892,0.258160237388724,False,False,False,False
-117.86,33.8,35,1242,3.5172,190400,5.023880597014926,0.20617944147355913,False,False,False,False
-117.86,33.79,42,483,4.105,194500,5.475935828877005,0.1865234375,False,False,False,False
-117.87,33.79,25,1543,4.192,219900,4.886756238003839,0.21406127258444618,False,False,False,False
-117.88,33.79,32,928,5.1418,190300,5.030508474576271,0.19878706199460916,False,False,False,False
-117.89,33.78,16,5085,2.8835,193800,3.85203153426319,0.27503148614609574,False,False,False,False
-117.9,33.78,25,7111,3.3627,197900,4.272840016535759,0.2511609907120743,False,False,False,False
-117.85,33.84,26,793,6.6719,271700,8.026819923371647,0.13365155131264916,False,False,False,False
-117.86,33.84,19,920,3.0087,159400,4.3125,0.2272463768115942,False,False,False,False
-117.85,33.84,17,1370,5.1785,247300,6.16557734204793,0.1773851590106007,False,False,False,False
-117.85,33.83,26,945,5.6784,232400,6.2838283828382835,0.15336134453781514,False,False,False,False
-117.86,33.83,23,1101,5.3439,227100,5.825980392156863,0.16954143878838873,False,False,False,False
-117.84,33.84,23,2526,4.5217,219400,5.1867612293144205,0.19690063810391978,False,False,False,False
-117.86,33.8,34,1722,2.8235,153100,4.065759637188209,0.26770775237032907,False,False,False,False
-117.85,33.81,26,2447,4.9917,248100,5.387387387387387,0.18322981366459629,False,False,False,False
-117.85,33.81,32,876,4.0417,234500,5.351515151515152,0.1823329558323896,False,False,False,False
-117.85,33.8,34,872,3.825,216700,6.247058823529412,0.17765222849968612,False,False,False,False
-117.85,33.8,40,1322,4.3269,194100,5.534090909090909,0.19575633127994524,False,False,False,False
-117.84,33.81,26,2607,4.0324,244900,5.6417004048583,0.18388948690348045,False,False,False,False
-117.84,33.8,35,629,4.3661,222100,5.797665369649805,0.16845637583892617,False,False,False,False
-117.84,33.8,34,843,3.59,230600,6.109756097560975,0.16516966067864272,False,False,False,False
-117.86,33.82,9,1015,6.6603,230900,6.206642066420664,0.17300832342449465,False,False,False,False
-117.84,33.82,24,4926,4.7946,251200,6.311233885819521,0.164283629997082,False,False,False,False
-117.84,33.84,23,2817,5.0629,232600,5.7381174277726,0.18336852363163877,False,False,False,False
-117.89,33.84,35,2425,3.5521,182800,4.82532751091703,0.2244343891402715,False,False,False,False
-117.89,33.83,35,1435,5.6276,200800,6.558241758241758,0.14946380697050937,False,False,False,False
-117.9,33.83,33,2204,3.8456,211800,5.057755775577558,0.199347471451876,False,False,False,False
-117.89,33.82,21,904,4.8906,179100,5.356902356902357,0.18730358265241986,False,False,False,False
-117.89,33.8,38,41,6.0224,187500,5.1,0.23529411764705882,False,False,False,False
-117.89,33.82,24,700,5.0605,216200,5.660714285714286,0.16561514195583596,False,False,False,False
-117.89,33.82,18,1894,3.6761,140500,4.403581267217631,0.2530497341257429,False,False,False,False
-117.87,33.81,15,1268,3.7604,280100,5.804143126177024,0.17391304347826086,False,False,False,False
-117.87,33.84,10,1584,5.3812,235400,5.316037735849057,0.21561668145519078,False,False,False,False
-117.88,33.84,26,755,3.5893,238500,5.411552346570397,0.1934623082054703,False,False,False,False
-117.88,33.84,31,1532,3.7303,223800,4.840175953079179,0.21569221448046047,False,False,False,False
-117.88,33.83,22,1706,6.4685,241200,6.721374045801527,0.15417376490630325,False,False,False,False
-117.88,33.83,25,750,6.8407,266700,7.111553784860558,0.13893557422969188,False,False,False,False
-117.88,33.82,17,1382,3.8631,225000,3.6359223300970873,0.3137516688918558,False,False,False,False
-117.88,33.82,26,1048,6.0488,232000,5.826797385620915,0.16713404374649468,False,False,False,False
-117.87,33.82,26,1088,5.9397,249400,6.957142857142857,0.14209445585215605,False,False,False,False
-117.88,33.85,26,2332,3.7772,223900,5.412413793103449,0.1990316004077472,False,False,False,False
-117.88,33.85,34,588,4.375,224700,6.226519337016574,0.16415261756876665,False,False,False,False
-117.88,33.84,34,837,6.1168,213900,5.875,0.15177304964539007,False,False,False,False
-117.88,33.84,33,906,5.1782,225000,6.228571428571429,0.15530799475753604,False,False,False,False
-117.9,33.85,31,2326,4.325,187100,4.688186813186813,0.22384998535013184,False,False,False,False
-117.9,33.85,35,1026,3.6,193500,5.289156626506024,0.1867881548974943,False,False,False,False
-117.89,33.85,18,1292,3.875,273000,5.3578947368421055,0.20333988212180745,False,False,False,False
-117.9,33.85,32,986,3.3375,186200,5.245098039215686,0.1956386292834891,False,False,False,False
-117.89,33.85,13,1672,3.2303,201300,3.6643518518518516,0.2994314592545799,False,False,False,False
-117.9,33.84,31,1524,3.5329,187400,4.5,0.2290748898678414,False,False,False,False
-117.89,33.84,33,1159,2.8021,195100,4.794561933534744,0.23566477630749844,False,False,False,False
-117.88,33.85,25,507,2.3173,225000,4.329824561403509,0.28444084278768234,False,False,False,False
-117.88,33.84,25,918,3.9286,262700,4.711640211640212,0.19595732734418866,False,False,False,False
-117.87,33.84,23,912,4.5,237300,4.835734870317003,0.2199046483909416,False,False,False,False
-117.87,33.84,25,961,4.0724,231400,5.007792207792208,0.21473029045643152,False,False,False,False
-117.87,33.84,16,730,4.5112,139000,4.414285714285715,0.229126213592233,False,False,False,False
-117.87,33.84,17,1224,5.1182,249200,6.00250626566416,0.17118997912317327,False,False,False,False
-117.85,33.85,17,2427,4.2276,254100,4.586274509803921,0.22766139375801625,False,False,False,False
-117.86,33.85,17,622,4.9306,158500,4.635245901639344,0.20866489832007074,False,False,False,False
-117.92,33.85,38,1592,2.3704,166100,4.08235294117647,0.25552353506243997,False,False,False,False
-117.92,33.84,45,1549,4.6111,223000,5.355437665782493,0.19514611193660228,False,False,False,False
-117.92,33.85,44,682,3.2344,170100,5.045081967213115,0.20958570268074736,False,False,False,False
-117.91,33.85,35,1147,2.7014,156700,3.4906367041198503,0.27682403433476394,False,False,False,False
-117.91,33.84,35,1603,2.9583,175400,3.8633540372670807,0.2604501607717042,False,False,False,False
-117.91,33.85,22,865,3.025,180000,4.006802721088436,0.24533106960950765,False,False,False,False
-117.91,33.84,29,1849,2.6563,162500,3.6511627906976742,0.3070063694267516,False,False,False,False
-117.93,33.85,27,1492,1.9621,118100,4.079002079002079,0.27726809378185524,False,False,False,False
-117.94,33.85,26,1550,3.3393,168600,4.122270742358078,0.22722457627118645,False,False,False,False
-117.93,33.85,33,1857,2.9474,178400,5.6058558558558556,0.21936520691040579,False,False,False,False
-117.93,33.85,31,966,3.875,183900,7.1158940397351,0.216379711493718,False,False,False,False
-117.93,33.85,25,1646,4.2019,163900,3.625441696113074,0.2807017543859649,False,False,False,False
-117.93,33.85,36,1011,3.2188,196900,5.4770408163265305,0.19375873311597577,False,False,False,False
-117.94,33.85,37,436,4.275,186200,5.653846153846154,0.20578231292517007,False,False,False,False
-117.93,33.84,23,1680,3.2301,189900,4.79933110367893,0.22752613240418118,False,False,False,False
-117.95,33.85,13,3892,4.1325,203500,5.064,0.20479678299583512,False,False,False,False
-117.96,33.85,35,568,4.125,189200,6.317204301075269,0.1625531914893617,False,False,False,False
-117.97,33.85,30,1611,4.0061,182900,5.3241525423728815,0.1894150417827298,False,False,False,False
-117.96,33.85,36,1254,4.8438,185700,5.449720670391062,0.18708354689902615,False,False,False,False
-117.95,33.84,32,1202,3.4028,183700,3.075892857142857,0.3570391872278665,False,False,False,False
-117.95,33.84,19,969,3.75,173400,4.4731457800511505,0.23213264722698684,False,False,False,False
-117.95,33.84,34,1035,3.5455,180000,5.637614678899083,0.17493897477624085,False,False,False,False
-117.94,33.84,25,2166,3.1884,135400,5.188630490956072,0.20692231075697212,False,False,False,False
-117.94,33.84,28,615,3.6214,182100,2.849056603773585,0.34271523178807944,False,False,False,False
-117.98,33.85,23,1085,4.765,181500,5.7707182320441985,0.18046912398276688,False,False,False,False
-117.98,33.84,33,1187,3.9539,191100,5.6567901234567906,0.19161938018332605,False,False,False,False
-117.98,33.84,35,661,5.0747,189600,4.944723618090452,0.18191056910569106,False,False,False,False
-117.97,33.85,45,546,5.1057,170700,5.381578947368421,0.17970660146699266,False,False,False,False
-117.96,33.84,31,1617,3.4583,186300,4.4674556213017755,0.2370860927152318,False,False,False,False
-117.97,33.84,34,549,4.8667,186800,5.712418300653595,0.17505720823798626,False,False,False,False
-117.97,33.84,35,589,5.25,190200,5.788321167883212,0.1614123581336696,False,False,False,False
-117.97,33.84,25,1539,4.2679,191700,4.942,0.2096317280453258,False,False,False,False
-117.97,33.84,18,462,2.8348,219000,4.766816143497758,0.19661335841956726,False,False,False,False
-117.99,33.84,31,1895,4.9115,255500,5.231578947368421,0.18343393695506371,False,False,False,False
-117.97,33.83,16,1118,3.2546,187500,4.045725646123261,0.27714987714987716,False,False,False,False
-117.98,33.84,31,714,4.6042,220700,5.539823008849558,0.17971246006389777,False,False,False,False
-117.98,33.83,17,2104,3.3006,185800,3.926091825307951,0.2829435253850542,False,False,False,False
-118.0,33.82,21,1536,3.2326,204700,4.506,0.2574345317354638,False,False,False,False
-118.01,33.82,31,1356,4.0625,225900,5.50561797752809,0.19387755102040816,False,False,False,False
-118.01,33.83,24,3093,2.5577,202300,3.690533015115354,0.29618452252640654,False,False,False,False
-118.01,33.83,23,825,2.4609,219600,4.344,0.24677716390423574,False,False,False,False
